,tipo_edicao,orgao,data_publicacao,url_versao_certificada,ementa
82,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=85,"Desabilita e cancela a qualificação da Central de Regulação das Urgências (CRU) Vitória (Estadual), atualiza o vínculo das Unidades Móveis, habilita e qualifica a Central de Regulação das Urgências (CRU) Serra (Estadual), destinadas ao Serviço de Atendimento Móvel de Urgência - SAMU 192, mantém recurso de incentivo financeiro de Média e Alta Complexidade (MAC) e especifica a composição do incentivo da habilitação e qualificação do Estado do Espírito Santo."
83,Ordinária,Ministério da Saúde/Secretaria de Atenção Especializada à Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=89,"Indefere a Concessão do CEBAS da Associação Voluntária de Bombeiros Misto de Parobé, com sede em Parobé (RS)."
84,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Concessões e Autorizações de Geração,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=56,
85,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Registro e Fiscalização de Produtos Fumígenos Derivados ou Não do Tabaco,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=99,
86,Ordinária,Ministério da Educação/Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=32,Dispõe sobre o macro cronograma do Exame Nacional de Revalidação de Diplomas Médicos Expedidos por Instituição de Educação Superior
87,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Fiscalização dos Serviços de Geração,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=56,
88,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=81,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24h, Dr. Mauro Abrantes Sobrinho) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado da Paraíba e Município de Sousa."
89,Ordinária,Ministério da Saúde/Secretaria de Atenção Especializada à Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=90,Inclui membros em equipe de transplante.
90,Ordinária,Ministério da Infraestrutura/Agência Nacional de Transportes Aquaviários,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=50,
91,Ordinária,Ministério da Infraestrutura/Agência Nacional de Transportes Terrestres/Superintendência de Serviços de Transporte Rodoviário de Passageiros,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=51,
92,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/2ª Diretoria/Gerência-Geral de Alimentos,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=96,
93,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/4ª Diretoria/Gerência-Geral de Inspeção e Fiscalização Sanitária/Coordenação de Autorização de Funcionamento de Empresas,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=112,
94,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/2ª Diretoria/Gerência-Geral de Medicamentos,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=98,
95,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Tecnologia de Produtos para Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=108,
96,Ordinária,Ministério do Desenvolvimento Regional/Superintendência do Desenvolvimento do Nordeste,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=20,"Designa o Diretor Nacional, o Coordenador e o Ordenador de Despesas do Projeto BRA/17/019, firmado entre a Superintendência do Desenvolvimento do Nordeste - SUDENE, o Programa das Nações Unidas para o Desenvolvimento - PNUD e a Agência Brasileira de Cooperação do Ministério das Relações Exteriores, que visa fortalecer a SUDENE para a implementação de processos e projetos de desenvolvimento regional no Nordeste e no Norte dos Estados de Minas Gerais e Espírito Santo, promovendo o desenvolvimento inclusivo e ambientalmente sustentável."
97,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Concessões e Autorizações de Geração,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=56,
98,Ordinária,"Ministério da Saúde/Agência Nacional de Vigilância Sanitária/5ª Diretoria/Gerência-Geral de Portos, Aeroportos, Fronteiras e Recintos Alfandegados",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=117,
99,Ordinária,"Ministério da Agricultura, Pecuária e Abastecimento/Secretaria de Aquicultura e Pesca",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=15,"Tornar sem efeito, por determinação judicial, a suspensão da Licença de Pescador Profissional Artesanal de José Ribamar da Silva, CPF: 964.***.***-20, RGP: PA-P0****50-8, prevista na Portaria nº 303, de 16 de julho de 2021, da Secretaria de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento."
100,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=65,"Renova a qualificação da Central de Regulação das Urgências (CRU) e das Unidades Móveis destinadas ao Serviço de Atendimento Móvel de Urgência (SAMU 192) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado de Minas Gerais."
101,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/2ª Diretoria/Gerência-Geral de Medicamentos,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=96,
102,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=71,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24h Cajuru) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado do Paraná e Município de Curitiba."
103,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/2ª Diretoria/Gerência-Geral de Alimentos,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=95,
104,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/4ª Diretoria/Gerência-Geral de Inspeção e Fiscalização Sanitária,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=110,
105,Ordinária,Ministério das Comunicações/Agência Nacional de Telecomunicações/Superintendência de Fiscalização/Gerência Regional nos Estados do Paraná e Santa Catarina,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=18,
106,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=67,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24h, Dra. Marize Reis Stefanini) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado de São Paulo e Município de Fernandópolis."
107,Ordinária,Ministério da Infraestrutura/Secretaria Nacional de Trânsito,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=37,
108,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Tecnologia de Produtos para Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=102,
109,Ordinária,Ministério da Infraestrutura/Agência Nacional de Transportes Terrestres/Superintendência de Infraestrutura Rodoviária,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=51,"Autoriza a implantação de equipamentos de monitoramento na rodovia BR-101/ES, sob concessão à Eco101 Concessionária de Rodovias S.A. - ECO101 - Interessado: Consórcio Pedras Verdes"
110,Ordinária,"Ministério da Saúde/Agência Nacional de Vigilância Sanitária/2ª Diretoria/Gerência-Geral de Produtos Biológicos, Radiofármacos, Sangue, Tecidos, Células, Órgãos e Prod de Terapias Avan",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=99,
111,Ordinária,"Ministério da Agricultura, Pecuária e Abastecimento/Secretaria de Aquicultura e Pesca",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=1,"Estabelece as Modalidades de Pesca, as Modalidades de Pesca Complementares e as normas gerais para embarcações de pesca brasileiras para o uso sustentável dos recursos pesqueiros."
112,Ordinária,Ministério da Economia/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Alfândega da Receita Federal do Brasil em Belo Horizonte,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=26,Inclusão de interessados no Cadastro de Ajudante de Despachante Aduaneiro
113,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=80,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24h, Campo dos Alemães) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado de São Paulo e Município de São José dos Campos."
114,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=71,"Renova a qualificação da Central de Regulação das Urgências (CRU) e de Unidades Móveis, destinadas ao Serviço de Atendimento Móvel de Urgência (SAMU 192) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado da Bahia, Municípios de Porto Seguro e Eunápolis."
115,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=82,Desabilita Centro de Reabilitação Auditiva na Média Complexidade e habilita Centro de Reabilitação Auditiva na Alta Complexidade.
116,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=81,"Renova a qualificação das Unidades Móveis, destinadas ao Serviço de Atendimento Móvel de Urgência (SAMU 192) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado do Paraná e Municípios."
117,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Toxicologia,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=109,
118,Ordinária,Ministério da Justiça e Segurança Pública,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=52,"Dispõe sobre os procedimentos, prazos e valores relativos aos serviços de reprodução, emissão de certidão e autenticação de documentos custodiados pelo Arquivo Nacional"
119,Ordinária,Ministério da Infraestrutura/Agência Nacional de Transportes Terrestres/Superintendência de Serviços de Transporte Rodoviário de Passageiros,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=50,
120,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=76,"Renova a qualificação e especifica a composição do incentivo da Unidade de Suporte Básico (USB) do Serviço de Atendimento Móvel de Urgência (SAMU 192), e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada incorporados ao limite financeiro de Média e Alta Complexidade (MAC) do Estado do Piauí e Município de Oeiras."
121,Ordinária,Ministério da Infraestrutura/Departamento Nacional de Infraestrutura de Transportes/Diretoria de Planejamento e Pesquisa,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=51,
122,Ordinária,Ministério da Educação/Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=33,"Dispõe sobre os períodos para coleta de dados e as datas para publicação e divulgação dos indicadores de cálculo das metas do Plano Nacional de Educação - PNE, no exercício de 2023, sob a responsabilidade do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira"
123,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=88,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24h, Pentecoste) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado do Ceará e Município de Pentecoste (CE)."
124,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=87,"Renova a qualificação da Unidade de Suporte Básico (USB) destinada ao Serviço de Atendimento Móvel de Urgência (SAMU 192), mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada incorporados ao limite financeiro de Média e Alta Complexidade (MAC) do Estado do Paraná e Município de Quitandinha e especifica os valores da habilitação e qualificação."
125,Ordinária,Ministério da Infraestrutura/Secretaria Nacional de Trânsito,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=36,Institui o processo para designação de Organismo de Certificação Designado (OCD) para a execução de serviços de certificação de conformidade de identificação e segurança de veículos junto à Secretaria Nacional de Trânsito (SENATRAN).
126,Ordinária,Ministério da Cidadania/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=17,Instituir o PROGRAMA NÚCLEO DE ESPORTE DE BASE PARA O ALTO RENDIMENTO - NEBAR no âmbito do Ministério da Cidadania e tornar pública a aprovação da Diretriz do PROGRAMA NEBAR.
